time | time (millisecond),membrane | V (millivolt)
3344,-82.7519
3345,-83.3534
3346,-83.8638
3347,-84.294
3348,-84.6537
3349,-84.9518
3350,-85.1963
3351,-85.3948
3352,-85.5544
3353,-85.6817
3354,-85.7824
3355,-85.8617
3356,-85.9238
3357,-85.9724
3358,-86.0103
3359,-86.04
3360,-86.0632
3361,-86.0815
3362,-86.0959
3363,-86.1074
3364,-86.1166
3365,-86.1242
3366,-86.1303
3367,-86.1355
3368,-86.1399
3369,-86.1437
3370,-86.1471
3371,-86.1501
3372,-86.1528
3373,-86.1553
3374,-86.1577
3375,-86.1599
3376,-86.162
3377,-86.164
3378,-86.166
3379,-86.1679
3380,-86.1698
3381,-86.1717
3382,-86.1735
3383,-86.1753
3384,-86.177
3385,-86.1788
3386,-86.1805
3387,-86.1822
3388,-86.1839
3389,-86.1856
3390,-86.1873
3391,-86.1889
3392,-86.1906
3393,-86.1922
3394,-86.1938
3395,-86.1954
3396,-86.197
3397,-86.1986
3398,-86.2001
3399,-86.2017
3400,-86.2032
3401,-86.2048
3402,-86.2063
3403,-86.2078
3404,-86.2093
3405,-86.2108
3406,-86.2122
3407,-86.2137
3408,-86.2151
3409,-86.2165
3410,-86.218
3411,-86.2194
3412,-86.2208
3413,-86.2222
3414,-86.2235
3415,-86.2249
3416,-86.2262
3417,-86.2276
3418,-86.2289
3419,-86.2302
3420,-86.2315
3421,-86.2328
3422,-86.2341
3423,-86.2354
3424,-86.2366
3425,-86.2379
3426,-86.2391
3427,-86.2404
3428,-86.2416
3429,-86.2428
3430,-86.244
3431,-86.2452
3432,-86.2463
3433,-86.2475
3434,-86.2486
3435,-86.2498
3436,-86.2509
3437,-86.252
3438,-86.2532
3439,-86.2543
3440,-86.2554
3441,-86.2564
3442,-86.2575
3443,-86.2586
3444,-86.2596
3445,-86.2607
3446,-86.2617
3447,-86.2627
3448,-86.2638
3449,-86.2648
3450,-86.2658
3451,-86.2667
3452,-86.2677
3453,-86.2687
3454,-86.2697
3455,-86.2706
3456,-86.2716
3457,-86.2725
3458,-86.2734
3459,-86.2743
3460,-86.2753
3461,-86.2762
3462,-86.2771
3463,-86.2779
3464,-86.2788
3465,-86.2797
3466,-86.2806
3467,-86.2814
3468,-86.2823
3469,-86.2831
3470,-86.2839
3471,-86.2847
3472,-86.2856
3473,-86.2864
3474,-86.2872
3475,-86.288
3476,-86.2888
3477,-86.2895
3478,-86.2903
3479,-86.2911
3480,-86.2918
3481,-86.2926
3482,-86.2933
3483,-86.2941
3484,-86.2948
3485,-86.2955
3486,-86.2962
3487,-86.2969
3488,-86.2976
3489,-86.2983
3490,-86.299
3491,-86.2997
3492,-86.3004
3493,-86.3011
3494,-86.3017
3495,-86.3024
3496,-86.3031
3497,-86.3037
3498,-86.3043
3499,-86.305
3500,-86.3056
3501,-86.3062
3502,-86.3069
3503,-86.3075
3504,-86.3081
3505,-86.3087
3506,-86.3093
3507,-86.3099
3508,-86.3105
3509,-86.311
3510,-86.3116
3511,-86.3122
3512,-86.3127
3513,-86.3133
3514,-86.3139
3515,-86.3144
3516,-86.315
3517,-86.3155
3518,-86.316
3519,-86.3166
3520,-86.3171
3521,-86.3176
3522,-86.3181
3523,-86.3186
3524,-86.3192
3525,-86.3197
3526,-86.3202
3527,-86.3206
3528,-86.3211
3529,-86.3216
3530,-86.3221
3531,-86.3226
3532,-86.3231
3533,-86.3235
3534,-86.324
3535,-86.3244
3536,-86.3249
3537,-86.3254
3538,-86.3258
3539,-86.3262
3540,-86.3267
3541,-86.3271
3542,-86.3276
3543,-86.328
3544,-86.3284
3545,-86.3288
3546,-86.3292
3547,-86.3297
3548,-86.3301
3549,-86.3305
3550,-86.3309
3551,-86.3313
3552,-86.3317
3553,-86.3321
3554,-86.3325
3555,-86.3328
3556,-86.3332
3557,-86.3336
3558,-86.334
3559,-86.3343
3560,-86.3347
3561,-86.3351
3562,-86.3354
3563,-86.3358
3564,-86.3362
3565,-86.3365
3566,-86.3369
3567,-86.3372
3568,-86.3376
3569,-86.3379
3570,-86.3382
3571,-86.3386
3572,-86.3389
3573,-86.3392
3574,-86.3396
3575,-86.3399
3576,-86.3402
3577,-86.3405
3578,-86.3408
3579,-86.3412
3580,-86.3415
3581,-86.3418
3582,-86.3421
3583,-86.3424
3584,-86.3427
3585,-86.343
3586,-86.3433
3587,-86.3436
3588,-86.3439
3589,-86.3441
3590,-86.3444
3591,-86.3447
3592,-86.345
3593,-86.3453
3594,-86.3455
3595,-86.3458
3596,-86.3461
3597,-86.3464
3598,-86.3466
3599,-86.3469
3600,-86.3471
3601,-86.3474
3602,-86.3477
3603,-86.3479
3604,-86.3482
3605,-86.3484
3606,-86.3487
3607,-86.3489
3608,-86.3492
3609,-86.3494
3610,-86.3497
3611,-86.3499
3612,-86.3501
3613,-86.3504
3614,-86.3506
3615,-86.3508
3616,-86.3511
3617,-86.3513
3618,-86.3515
3619,-86.3517
3620,-86.352
3621,-86.3522
3622,-86.3524
3623,-86.3526
3624,-86.3528
3625,-86.353
3626,-86.3533
3627,-86.3535
3628,-86.3537
3629,-86.3539
3630,-86.3541
3631,-86.3543
3632,-86.3545
3633,-86.3547
3634,-86.3549
3635,-86.3551
3636,-86.3553
3637,-86.3555
3638,-86.3557
3639,-86.3558
3640,-86.356
3641,-86.3562
3642,-86.3564
3643,-86.3566
3644,-86.3568
3645,-86.357
3646,-86.3571
3647,-86.3573
3648,-86.3575
3649,-86.3577
3650,-86.3578
3651,-86.358
3652,-86.3582
3653,-86.3583
3654,-86.3585
3655,-86.3587
3656,-86.3588
3657,-86.359
3658,-86.3592
3659,-86.3593
3660,-86.3595
3661,-86.3597
3662,-86.3598
3663,-86.36
3664,-86.3601
3665,-86.3603
3666,-86.3604
3667,-86.3606
3668,-86.3607
3669,-86.3609
3670,-86.361
3671,-86.3612
3672,-86.3613
3673,-86.3615
3674,-86.3616
3675,-86.3618
3676,-86.3619
3677,-86.362
3678,-86.3622
3679,-86.3623
3680,-86.3625
3681,-86.3626
3682,-86.3627
3683,-86.3629
3684,-86.363
3685,-86.3631
3686,-86.3633
3687,-86.3634
3688,-86.3635
3689,-86.3636
3690,-86.3638
3691,-86.3639
3692,-86.364
3693,-86.3641
3694,-86.3643
3695,-86.3644
3696,-86.3645
3697,-86.3646
3698,-86.3647
3699,-86.3649
3700,-86.365
3701,-86.3651
3702,-86.3652
3703,-86.3653
3704,-86.3654
3705,-86.3656
3706,-86.3657
3707,-86.3658
3708,-86.3659
3709,-86.366
3710,-86.3661
3711,-86.3662
3712,-86.3663
3713,-86.3664
3714,-86.3665
3715,-86.3666
3716,-86.3667
3717,-86.3668
3718,-86.367
3719,-86.3671
3720,-86.3672
3721,-86.3673
3722,-86.3674
3723,-86.3675
3724,-86.3676
3725,-86.3676
3726,-86.3677
3727,-86.3678
3728,-86.3679
3729,-86.368
3730,-86.3681
3731,-86.3682
3732,-86.3683
3733,-86.3684
3734,-86.3685
3735,-86.3686
3736,-86.3687
3737,-86.3688
3738,-86.3688
3739,-86.3689
3740,-86.369
3741,-86.3691
3742,-86.3692
3743,-86.3693
3744,-86.3694
3745,-86.3694
3746,-86.3695
3747,-86.3696
3748,-86.3697
3749,-86.3698
3750,-86.3699
3751,-86.3699
3752,-86.37
3753,-86.3701
3754,-86.3702
3755,-86.3702
3756,-86.3703
3757,-86.3704
3758,-86.3705
3759,-86.3706
3760,-86.3706
3761,-86.3707
3762,-86.3708
3763,-86.3709
3764,-86.3709
3765,-86.371
3766,-86.3711
3767,-86.3711
3768,-86.3712
3769,-86.3713
3770,-86.3714
3771,-86.3714
3772,-86.3715
3773,-86.3716
3774,-86.3716
3775,-86.3717
3776,-86.3718
3777,-86.3718
3778,-86.3719
3779,-86.372
3780,-86.372
3781,-86.3721
3782,-86.3722
3783,-86.3722
3784,-86.3723
3785,-86.3723
3786,-86.3724
3787,-86.3725
3788,-86.3725
3789,-86.3726
3790,-86.3726
3791,-86.3727
3792,-86.3728
3793,-86.3728
3794,-86.3729
3795,-86.3729
3796,-86.373
3797,-86.3731
3798,-86.3731
3799,-86.3732
3800,-86.3732
3801,-86.3733
3802,-86.3733
3803,-86.3734
3804,-86.3735
3805,-86.3735
3806,-86.3736
3807,-86.3736
3808,-86.3737
3809,-86.3737
3810,-86.3738
3811,-86.3738
3812,-86.3739
3813,-86.3739
3814,-86.374
3815,-86.374
3816,-86.3741
3817,-86.3741
3818,-86.3742
3819,-86.3742
3820,-86.3743
3821,-86.3743
3822,-86.3744
3823,-86.3744
3824,-86.3745
3825,-86.3745
3826,-86.3746
3827,-86.3746
3828,-86.3747
3829,-86.3747
3830,-86.3748
3831,-86.3748
3832,-86.3748
3833,-86.3749
3834,-86.3749
3835,-86.375
3836,-86.375
3837,-86.3751
3838,-86.3751
3839,-86.3752
3840,-86.3752
3841,-86.3752
3842,-86.3753
3843,-86.3753
3844,-86.3754
3845,-86.3754
3846,-86.3755
3847,-86.3755
3848,-86.3755
3849,-86.3756
3850,-86.3756
3851,-86.3757
3852,-86.3757
3853,-86.3757
3854,-86.3758
3855,-86.3758
3856,-86.3759
3857,-86.3759
3858,-86.3759
3859,-86.376
3860,-86.376
3861,-86.376
3862,-86.3761
3863,-86.3761
3864,-86.3762
3865,-86.3762
3866,-86.3762
3867,-86.3763
3868,-86.3763
3869,-86.3763
3870,-86.3764
3871,-86.3764
3872,-86.3764
3873,-86.3765
3874,-86.3765
3875,-86.3765
3876,-86.3766
3877,-86.3766
3878,-86.3767
3879,-86.3767
3880,-86.3767
3881,-86.3768
3882,-86.3768
3883,-86.3768
3884,-86.3768
3885,-86.3769
3886,-86.3769
3887,-86.3769
3888,-86.377
3889,-86.377
3890,-86.377
3891,-86.3771
3892,-86.3771
3893,-86.3771
3894,-86.3772
3895,-86.3772
3896,-86.3772
3897,-86.3773
3898,-86.3773
3899,-86.3773
3900,-86.3773
3901,-86.3774
3902,-86.3774
3903,-86.3774
3904,-86.3775
3905,-86.3775
3906,-86.3775
3907,-86.3775
3908,-86.3776
3909,-86.3776
3910,-86.3776
3911,-86.3777
3912,-86.3777
3913,-86.3777
3914,-86.3777
3915,-86.3778
3916,-86.3778
3917,-86.3778
3918,-86.3778
3919,-86.3779
3920,-86.3779
3921,-86.3779
3922,-86.378
3923,-86.378
3924,-86.378
3925,-86.378
3926,-86.3781
3927,-86.3781
3928,-86.3781
3929,-86.3781
3930,-86.3782
3931,-86.3782
3932,-86.3782
3933,-86.3782
3934,-86.3783
3935,-86.3783
3936,-86.3783
3937,-86.3783
3938,-86.3784
3939,-86.3784
3940,-86.3784
3941,-86.3784
3942,-86.3784
3943,-86.3785
3944,-86.3785
3945,-86.3785
3946,-86.3785
3947,-86.3786
3948,-86.3786
3949,-86.3786
3950,-86.3786
3951,-86.3786
3952,-86.3787
3953,-86.3787
3954,-86.3787
3955,-86.3787
3956,-86.3788
3957,-86.3788
3958,-86.3788
3959,-86.3788
3960,-86.3788
3961,-86.3789
3962,-86.3789
3963,-86.3789
3964,-86.3789
3965,-86.3789
3966,-86.379
3967,-86.379
3968,-86.379
3969,-86.379
3970,-86.3791
3971,-86.3791
3972,-86.3791
3973,-86.3791
3974,-86.3791
3975,-86.3791
3976,-86.3792
3977,-86.3792
3978,-86.3792
3979,-86.3792
3980,-86.3792
3981,-86.3793
3982,-86.3793
3983,-86.3793
3984,-86.3793
3985,-86.3793
3986,-86.3794
3987,-86.3794
3988,-86.3794
3989,-86.3794
3990,-86.3794
3991,-86.3795
3992,-86.3795
3993,-86.3795
3994,-86.3795
3995,-86.3795
3996,-86.3795
3997,-86.3796
3998,-86.3796
3999,-86.3796
4000,-86.3796
4001,-86.3796
4002,-86.3796
4003,-86.3797
4004,-86.3797
4005,-86.3797
4006,-86.3797
4007,-86.3797
4008,-86.3797
4009,-86.3798
4010,-86.3797
4011,19.4825
4012,31.2037
4013,23.7252
4014,19.6321
4015,17.1825
4016,15.6635
4017,14.7528
4018,14.2735
4019,14.1097
4020,14.1754
4021,14.4035
4022,14.7414
4023,15.1494
4024,15.598
4025,16.0667
4026,16.5415
4027,17.013
4028,17.4753
4029,17.9233
4030,18.3535
4031,18.7638
4032,19.1528
4033,19.5196
4034,19.8634
4035,20.1837
4036,20.4804
4037,20.7532
4038,21.0022
4039,21.2278
4040,21.4305
4041,21.6109
4042,21.7698
4043,21.9082
4044,22.0273
4045,22.1282
4046,22.212
4047,22.28
4048,22.3335
4049,22.3736
4050,22.4015
4051,22.4183
4052,22.4251
4053,22.4229
4054,22.4125
4055,22.3948
4056,22.3706
4057,22.3406
4058,22.3055
4059,22.2657
4060,22.2219
4061,22.1745
4062,22.1239
4063,22.0705
4064,22.0145
4065,21.9564
4066,21.8964
4067,21.8346
4068,21.7714
4069,21.7067
4070,21.6409
4071,21.5741
4072,21.5063
4073,21.4376
4074,21.3682
4075,21.2982
4076,21.2275
4077,21.1563
4078,21.0845
4079,21.0124
4080,20.9398
4081,20.8668
4082,20.7935
4083,20.7198
4084,20.6458
4085,20.5715
4086,20.4969
4087,20.422
4088,20.3469
4089,20.2715
4090,20.1958
4091,20.1199
4092,20.0437
4093,19.9673
4094,19.8906
4095,19.8137
4096,19.7365
4097,19.6591
4098,19.5814
4099,19.5034
4100,19.4252
4101,19.3468
4102,19.268
4103,19.189
4104,19.1097
4105,19.0301
4106,18.9502
4107,18.8701
4108,18.7896
4109,18.7088
4110,18.6277
4111,18.5463
4112,18.4646
4113,18.3826
4114,18.3002
4115,18.2175
4116,18.1344
4117,18.0509
4118,17.9672
4119,17.883
4120,17.7985
4121,17.7135
4122,17.6282
4123,17.5425
4124,17.4564
4125,17.3699
4126,17.283
4127,17.1956
4128,17.1078
4129,17.0196
4130,16.9309
4131,16.8417
4132,16.7521
4133,16.662
4134,16.5714
4135,16.4804
4136,16.3888
4137,16.2967
4138,16.2041
4139,16.111
4140,16.0173
4141,15.9231
4142,15.8284
4143,15.733
4144,15.6371
4145,15.5406
4146,15.4436
4147,15.3459
4148,15.2476
4149,15.1486
4150,15.0491
4151,14.9488
4152,14.848
4153,14.7464
4154,14.6442
4155,14.5413
4156,14.4376
4157,14.3333
4158,14.2282
4159,14.1224
4160,14.0158
4161,13.9085
4162,13.8004
4163,13.6915
4164,13.5818
4165,13.4713
4166,13.3599
4167,13.2477
4168,13.1346
4169,13.0207
4170,12.9058
4171,12.7901
4172,12.6735
4173,12.5559
4174,12.4373
4175,12.3178
4176,12.1973
4177,12.0759
4178,11.9534
4179,11.8298
4180,11.7053
4181,11.5796
4182,11.4529
4183,11.3251
4184,11.1961
4185,11.0661
4186,10.9348
4187,10.8024
4188,10.6688
4189,10.534
4190,10.398
4191,10.2607
4192,10.1221
4193,9.98228
4194,9.84112
4195,9.69862
4196,9.55476
4197,9.40953
4198,9.2629
4199,9.11485
4200,8.96536
4201,8.8144
4202,8.66196
4203,8.508
4204,8.35251
4205,8.19546
4206,8.03683
4207,7.87659
4208,7.71472
4209,7.5512
4210,7.38599
4211,7.21908
4212,7.05043
4213,6.88002
4214,6.70783
4215,6.53383
4216,6.35799
4217,6.18028
4218,6.00068
4219,5.81916
4220,5.63569
4221,5.45024
4222,5.26279
4223,5.07329
4224,4.88173
4225,4.68808
4226,4.49229
4227,4.29434
4228,4.0942
4229,3.89184
4230,3.68722
4231,3.4803
4232,3.27105
4233,3.05944
4234,2.84542
4235,2.62896
4236,2.41001
4237,2.18854
4238,1.96449
4239,1.73783
4240,1.50851
4241,1.27647
4242,1.04166
4243,0.804025
4244,0.563509
4245,0.320047
4246,0.0735739
4247,-0.175982
4248,-0.428693
4249,-0.68464
4250,-0.943906
4251,-1.20658
4252,-1.47276
4253,-1.74255
4254,-2.01605
4255,-2.29338
4256,-2.57466
4257,-2.86002
4258,-3.14961
4259,-3.44357
4260,-3.74205
4261,-4.04523
4262,-4.35328
4263,-4.66639
4264,-4.98476
4265,-5.30859
4266,-5.63812
4267,-5.97357
4268,-6.3152
4269,-6.66325
4270,-7.01801
4271,-7.37975
4272,-7.74878
4273,-8.12541
4274,-8.50997
4275,-8.90278
4276,-9.30421
4277,-9.71462
4278,-10.1344
4279,-10.5639
4280,-11.0035
4281,-11.4537
4282,-11.9148
4283,-12.3874
4284,-12.8717
4285,-13.3683
4286,-13.8776
4287,-14.4001
4288,-14.9361
4289,-15.4862
4290,-16.0507
4291,-16.6301
4292,-17.225
4293,-17.8356
4294,-18.4624
4295,-19.1059
4296,-19.7665
4297,-20.4447
4298,-21.1409
4299,-21.8556
4300,-22.5892
4301,-23.3423
4302,-24.1155
4303,-24.9093
4304,-25.7245
4305,-26.5617
4306,-27.4217
4307,-28.3057
4308,-29.2145
4309,-30.1494
4310,-31.1118
4311,-32.1034
4312,-33.1259
4313,-34.1816
4314,-35.2727
4315,-36.4022
4316,-37.5734
4317,-38.7898
4318,-40.0558
4319,-41.3762
4320,-42.7565
4321,-44.2029
4322,-45.7223
4323,-47.322
4324,-49.0098
4325,-50.793
4326,-52.6781
4327,-54.6691
4328,-56.7652
4329,-58.9589
4330,-61.2316
4331,-63.551
4332,-65.8787
4333,-68.167
4334,-70.3655
4335,-72.4292
4336,-74.3243
4337,-76.0313
4338,-77.5445
4339,-78.8696
4340,-80.0195
4341,-81.0116
4342,-81.8638
4343,-82.5936
4344,-83.2164
4345,-83.7454
4346,-84.1922
4347,-84.5666
4348,-84.8776
4349,-85.1335
4350,-85.3418
4351,-85.5097
4352,-85.644
4353,-85.7506
4354,-85.8346
4355,-85.9006
4356,-85.9522
4357,-85.9926
4358,-86.0242
4359,-86.0489
4360,-86.0684
4361,-86.0837
4362,-86.096
4363,-86.1058
4364,-86.1138
4365,-86.1203
4366,-86.1258
4367,-86.1304
4368,-86.1344
4369,-86.1379
4370,-86.141
4371,-86.1438
4372,-86.1464
4373,-86.1488
4374,-86.1511
4375,-86.1533
4376,-86.1554
4377,-86.1574
4378,-86.1593
4379,-86.1613
4380,-86.1631
4381,-86.165
4382,-86.1668
4383,-86.1686
4384,-86.1704
4385,-86.1721
4386,-86.1739
4387,-86.1756
4388,-86.1773
4389,-86.179
4390,-86.1807
4391,-86.1823
4392,-86.184
4393,-86.1856
4394,-86.1872
4395,-86.1888
4396,-86.1904
4397,-86.192
4398,-86.1936
4399,-86.1951
4400,-86.1967
4401,-86.1982
4402,-86.1998
4403,-86.2013
4404,-86.2028
4405,-86.2042
4406,-86.2057
4407,-86.2072
4408,-86.2086
4409,-86.2101
4410,-86.2115
4411,-86.2129
4412,-86.2143
4413,-86.2157
4414,-86.2171
4415,-86.2184
4416,-86.2198
4417,-86.2211
4418,-86.2225
4419,-86.2238
4420,-86.2251
4421,-86.2264
4422,-86.2277
4423,-86.229
4424,-86.2302
4425,-86.2315
4426,-86.2327
4427,-86.234
4428,-86.2352
4429,-86.2364
4430,-86.2376
4431,-86.2388
4432,-86.2399
4433,-86.2411
4434,-86.2423
4435,-86.2434
4436,-86.2446
4437,-86.2457
4438,-86.2468
4439,-86.2479
4440,-86.249
4441,-86.2501
4442,-86.2512
4443,-86.2522
4444,-86.2533
4445,-86.2543
4446,-86.2554
4447,-86.2564
4448,-86.2574
4449,-86.2584
4450,-86.2594
4451,-86.2604
4452,-86.2614
4453,-86.2624
4454,-86.2633
4455,-86.2643
4456,-86.2652
4457,-86.2662
4458,-86.2671
4459,-86.268
4460,-86.2689
4461,-86.2698
4462,-86.2707
4463,-86.2716
4464,-86.2725
4465,-86.2734
4466,-86.2742
4467,-86.2751
4468,-86.2759
4469,-86.2768
4470,-86.2776
4471,-86.2784
4472,-86.2792
4473,-86.28
4474,-86.2808
4475,-86.2816
4476,-86.2824
4477,-86.2832
4478,-86.284
4479,-86.2847
4480,-86.2855
4481,-86.2862
4482,-86.287
4483,-86.2877
4484,-86.2885
4485,-86.2892
4486,-86.2899
4487,-86.2906
4488,-86.2913
4489,-86.292
4490,-86.2927
4491,-86.2934
4492,-86.2941
4493,-86.2947
4494,-86.2954
4495,-86.2961
4496,-86.2967
4497,-86.2974
4498,-86.298
4499,-86.2986
4500,-86.2993
4501,-86.2999
4502,-86.3005
4503,-86.3011
4504,-86.3017
4505,-86.3023
4506,-86.3029
4507,-86.3035
4508,-86.3041
4509,-86.3047
4510,-86.3053
4511,-86.3058
4512,-86.3064
4513,-86.3069
4514,-86.3075
4515,-86.308
4516,-86.3086
4517,-86.3091
4518,-86.3097
4519,-86.3102
4520,-86.3107
4521,-86.3112
4522,-86.3118
4523,-86.3123
4524,-86.3128
4525,-86.3133
4526,-86.3138
4527,-86.3143
4528,-86.3148
4529,-86.3152
4530,-86.3157
4531,-86.3162
4532,-86.3167
4533,-86.3171
4534,-86.3176
4535,-86.318
4536,-86.3185
4537,-86.319
4538,-86.3194
4539,-86.3198
4540,-86.3203
4541,-86.3207
4542,-86.3211
4543,-86.3216
4544,-86.322
4545,-86.3224
4546,-86.3228
4547,-86.3232
4548,-86.3236
4549,-86.3241
4550,-86.3245
4551,-86.3249
4552,-86.3252
4553,-86.3256
4554,-86.326
4555,-86.3264
4556,-86.3268
4557,-86.3272
4558,-86.3275
4559,-86.3279
4560,-86.3283
4561,-86.3286
4562,-86.329
4563,-86.3294
4564,-86.3297
4565,-86.3301
4566,-86.3304
4567,-86.3308
4568,-86.3311
4569,-86.3314
4570,-86.3318
4571,-86.3321
4572,-86.3324
4573,-86.3328
4574,-86.3331
4575,-86.3334
4576,-86.3337
4577,-86.3341
4578,-86.3344
4579,-86.3347
4580,-86.335
4581,-86.3353
4582,-86.3356
4583,-86.3359
4584,-86.3362
4585,-86.3365
4586,-86.3368
4587,-86.3371
4588,-86.3374
4589,-86.3376
4590,-86.3379
4591,-86.3382
4592,-86.3385
4593,-86.3388
4594,-86.339
4595,-86.3393
4596,-86.3396
4597,-86.3398
4598,-86.3401
4599,-86.3404
4600,-86.3406
4601,-86.3409
4602,-86.3411
4603,-86.3414
4604,-86.3417
4605,-86.3419
4606,-86.3421
4607,-86.3424
4608,-86.3426
4609,-86.3429
4610,-86.3431
4611,-86.3434
4612,-86.3436
4613,-86.3438
4614,-86.3441
4615,-86.3443
4616,-86.3445
4617,-86.3447
4618,-86.345
4619,-86.3452
4620,-86.3454
4621,-86.3456
4622,-86.3458
4623,-86.3461
4624,-86.3463
4625,-86.3465
4626,-86.3467
4627,-86.3469
4628,-86.3471
4629,-86.3473
4630,-86.3475
4631,-86.3477
4632,-86.3479
4633,-86.3481
4634,-86.3483
4635,-86.3485
4636,-86.3487
4637,-86.3489
4638,-86.3491
4639,-86.3493
4640,-86.3494
4641,-86.3496
4642,-86.3498
4643,-86.35
4644,-86.3502
4645,-86.3504
4646,-86.3505
4647,-86.3507
4648,-86.3509
4649,-86.3511
4650,-86.3512
4651,-86.3514
4652,-86.3516
4653,-86.3517
4654,-86.3519
4655,-86.3521
4656,-86.3522
4657,-86.3524
4658,-86.3526
4659,-86.3527
4660,-86.3529
4661,-86.353
4662,-86.3532
4663,-86.3533
4664,-86.3535
4665,-86.3536
4666,-86.3538
4667,-86.3539
4668,-86.3541
4669,-86.3542
4670,-86.3544
4671,-86.3545
4672,-86.3547
4673,-86.3548
4674,-86.355
4675,-86.3551
4676,-86.3552
4677,-86.3554
4678,-86.3555
4679,-86.3557
4680,-86.3558
4681,-86.3559
4682,-86.3561
4683,-86.3562
4684,-86.3563
4685,-86.3565
4686,-86.3566
4687,-86.3567
4688,-86.3568
4689,-86.357
4690,-86.3571
4691,-86.3572
4692,-86.3573
4693,-86.3575
4694,-86.3576
4695,-86.3577
4696,-86.3578
4697,-86.3579
4698,-86.3581
4699,-86.3582
4700,-86.3583
4701,-86.3584
4702,-86.3585
4703,-86.3586
4704,-86.3587
4705,-86.3589
4706,-86.359
4707,-86.3591
4708,-86.3592
4709,-86.3593
4710,-86.3594
4711,-86.3595
4712,-86.3596
4713,-86.3597
4714,-86.3598
4715,-86.3599
4716,-86.36
4717,-86.3601
4718,-86.3602
4719,-86.3603
4720,-86.3604
4721,-86.3605
4722,-86.3606
4723,-86.3607
4724,-86.3608
4725,-86.3609
4726,-86.361
4727,-86.3611
4728,-86.3612
4729,-86.3613
4730,-86.3614
4731,-86.3615
4732,-86.3616
4733,-86.3617
4734,-86.3618
4735,-86.3618
4736,-86.3619
4737,-86.362
4738,-86.3621
4739,-86.3622
4740,-86.3623
4741,-86.3624
4742,-86.3624
4743,-86.3625
4744,-86.3626
4745,-86.3627
4746,-86.3628
4747,-86.3629
4748,-86.3629
4749,-86.363
4750,-86.3631
4751,-86.3632
4752,-86.3633
4753,-86.3633
4754,-86.3634
4755,-86.3635
4756,-86.3636
4757,-86.3636
4758,-86.3637
4759,-86.3638
4760,-86.3639
4761,-86.3639
4762,-86.364
4763,-86.3641
4764,-86.3642
4765,-86.3642
4766,-86.3643
4767,-86.3644
4768,-86.3644
4769,-86.3645
4770,-86.3646
4771,-86.3646
4772,-86.3647
4773,-86.3648
4774,-86.3648
4775,-86.3649
4776,-86.365
4777,-86.365
4778,-86.3651
4779,-86.3652
4780,-86.3652
4781,-86.3653
4782,-86.3654
4783,-86.3654
4784,-86.3655
4785,-86.3655
4786,-86.3656
4787,-86.3657
4788,-86.3657
4789,-86.3658
4790,-86.3658
4791,-86.3659
4792,-86.366
4793,-86.366
4794,-86.3661
4795,-86.3661
4796,-86.3662
4797,-86.3663
4798,-86.3663
4799,-86.3664
4800,-86.3664
4801,-86.3665
4802,-86.3665
4803,-86.3666
4804,-86.3666
4805,-86.3667
4806,-86.3667
4807,-86.3668
4808,-86.3669
4809,-86.3669
4810,-86.367
4811,-86.367
4812,-86.3671
4813,-86.3671
4814,-86.3672
4815,-86.3672
4816,-86.3673
4817,-86.3673
4818,-86.3674
4819,-86.3674
4820,-86.3675
4821,-86.3675
4822,-86.3676
4823,-86.3676
4824,-86.3676
4825,-86.3677
4826,-86.3677
4827,-86.3678
4828,-86.3678
4829,-86.3679
4830,-86.3679
4831,-86.368
4832,-86.368
4833,-86.3681
4834,-86.3681
4835,-86.3681
4836,-86.3682
4837,-86.3682
4838,-86.3683
4839,-86.3683
4840,-86.3684
4841,-86.3684
4842,-86.3684
4843,-86.3685
4844,-86.3685
4845,-86.3686
4846,-86.3686
4847,-86.3687
4848,-86.3687
4849,-86.3687
4850,-86.3688
4851,-86.3688
4852,-86.3689
4853,-86.3689
4854,-86.3689
4855,-86.369
4856,-86.369
4857,-86.369
4858,-86.3691
4859,-86.3691
4860,-86.3692
4861,-86.3692
4862,-86.3692
4863,-86.3693
4864,-86.3693
4865,-86.3693
4866,-86.3694
4867,-86.3694
4868,-86.3694
4869,-86.3695
4870,-86.3695
4871,-86.3696
4872,-86.3696
4873,-86.3696
4874,-86.3697
4875,-86.3697
4876,-86.3697
4877,-86.3698
4878,-86.3698
4879,-86.3698
4880,-86.3699
4881,-86.3699
4882,-86.3699
4883,-86.37
4884,-86.37
4885,-86.37
4886,-86.37
4887,-86.3701
4888,-86.3701
4889,-86.3701
4890,-86.3702
4891,-86.3702
4892,-86.3702
4893,-86.3703
4894,-86.3703
4895,-86.3703
4896,-86.3704
4897,-86.3704
4898,-86.3704
4899,-86.3704
4900,-86.3705
4901,-86.3705
4902,-86.3705
4903,-86.3706
4904,-86.3706
4905,-86.3706
4906,-86.3706
4907,-86.3707
4908,-86.3707
4909,-86.3707
4910,-86.3708
4911,-86.3708
4912,-86.3708
4913,-86.3708
4914,-86.3709
4915,-86.3709
4916,-86.3709
4917,-86.3709
4918,-86.371
4919,-86.371
4920,-86.371
4921,-86.3711
4922,-86.3711
4923,-86.3711
4924,-86.3711
4925,-86.3712
4926,-86.3712
4927,-86.3712
4928,-86.3712
4929,-86.3713
4930,-86.3713
4931,-86.3713
4932,-86.3713
4933,-86.3714
4934,-86.3714
4935,-86.3714
4936,-86.3714
4937,-86.3714
