environment | time (millisecond),membrane | V (millivolt)
3331,-86.1099
3332,-86.1126
3333,-86.1153
3334,-86.118
3335,-86.1206
3336,-86.1231
3337,-86.1257
3338,-86.1282
3339,-86.1307
3340,-86.1332
3341,-86.1356
3342,-86.138
3343,-86.1404
3344,-86.1427
3345,-86.1451
3346,-86.1474
3347,-86.1497
3348,-86.1519
3349,-86.1542
3350,-86.1564
3351,-86.1586
3352,-86.1608
3353,-86.1629
3354,-86.1651
3355,-86.1672
3356,-86.1693
3357,-86.1714
3358,-86.1734
3359,-86.1754
3360,-86.1775
3361,-86.1794
3362,-86.1814
3363,-86.1834
3364,-86.1853
3365,-86.1872
3366,-86.1891
3367,-86.191
3368,-86.1928
3369,-86.1947
3370,-86.1965
3371,-86.1983
3372,-86.2001
3373,-86.2018
3374,-86.2036
3375,-86.2053
3376,-86.207
3377,-86.2087
3378,-86.2104
3379,-86.212
3380,-86.2137
3381,-86.2153
3382,-86.2169
3383,-86.2185
3384,-86.2201
3385,-86.2216
3386,-86.2232
3387,-86.2247
3388,-86.2262
3389,-86.2277
3390,-86.2292
3391,-86.2306
3392,-86.2321
3393,-86.2335
3394,-86.235
3395,-86.2364
3396,-86.2378
3397,-86.2391
3398,-86.2405
3399,-86.2418
3400,-86.2432
3401,-86.2445
3402,-86.2458
3403,-86.2471
3404,-86.2484
3405,-86.2497
3406,-86.2509
3407,-86.2522
3408,-86.2534
3409,-86.2546
3410,-86.2558
3411,-86.257
3412,-86.2582
3413,-86.2594
3414,-86.2605
3415,-86.2617
3416,-86.2628
3417,-86.2639
3418,-86.2651
3419,-86.2662
3420,-86.2673
3421,-86.2683
3422,-86.2694
3423,-86.2705
3424,-86.2715
3425,-86.2725
3426,-86.2736
3427,-86.2746
3428,-86.2756
3429,-86.2766
3430,-86.2776
3431,-86.2786
3432,-86.2795
3433,-86.2805
3434,-86.2814
3435,-86.2824
3436,-86.2833
3437,-86.2842
3438,-86.2851
3439,-86.286
3440,-86.2869
3441,-86.2878
3442,-86.2887
3443,-86.2896
3444,-86.2904
3445,-86.2913
3446,-86.2921
3447,-86.2929
3448,-86.2938
3449,-86.2946
3450,-86.2954
3451,-86.2962
3452,-86.297
3453,-86.2978
3454,-86.2986
3455,-86.2993
3456,-86.3001
3457,-86.3009
3458,-86.3016
3459,-86.3023
3460,-86.3031
3461,-86.3038
3462,-86.3045
3463,-86.3052
3464,-86.306
3465,-86.3067
3466,-86.3073
3467,-86.308
3468,-86.3087
3469,-86.3094
3470,-86.3101
3471,-86.3107
3472,-86.3114
3473,-86.312
3474,-86.3127
3475,-86.3133
3476,-86.3139
3477,-86.3146
3478,-86.3152
3479,-86.3158
3480,-86.3164
3481,-86.317
3482,-86.3176
3483,-86.3182
3484,-86.3188
3485,-86.3194
3486,-86.3199
3487,-86.3205
3488,-86.3211
3489,-86.3216
3490,-86.3222
3491,-86.3227
3492,-86.3233
3493,-86.3238
3494,-86.3243
3495,-86.3249
3496,-86.3254
3497,-86.3259
3498,-86.3264
3499,-86.3269
3500,-86.3274
3501,-86.3279
3502,-86.3284
3503,-86.3289
3504,-86.3294
3505,-86.3299
3506,-86.3304
3507,-86.3308
3508,-86.3313
3509,-86.3318
3510,-86.3322
3511,-86.3327
3512,-86.3332
3513,-86.3336
3514,-86.334
3515,-86.3345
3516,-86.3349
3517,-86.3354
3518,-86.3358
3519,-86.3362
3520,-86.3366
3521,-86.337
3522,-86.3375
3523,-86.3379
3524,-86.3383
3525,-86.3387
3526,-86.3391
3527,-86.3395
3528,-86.3399
3529,-86.3403
3530,-86.3406
3531,-86.341
3532,-86.3414
3533,-86.3418
3534,-86.3421
3535,-86.3425
3536,-86.3429
3537,-86.3432
3538,-86.3436
3539,-86.344
3540,-86.3443
3541,-86.3447
3542,-86.345
3543,-86.3454
3544,-86.3457
3545,-86.346
3546,-86.3464
3547,-86.3467
3548,-86.347
3549,-86.3474
3550,-86.3477
3551,-86.348
3552,-86.3483
3553,-86.3486
3554,-86.3489
3555,-86.3493
3556,-86.3496
3557,-86.3499
3558,-86.3502
3559,-86.3505
3560,-86.3508
3561,-86.3511
3562,-86.3513
3563,-86.3516
3564,-86.3519
3565,-86.3522
3566,-86.3525
3567,-86.3528
3568,-86.353
3569,-86.3533
3570,-86.3536
3571,-86.3539
3572,-86.3541
3573,-86.3544
3574,-86.3547
3575,-86.3549
3576,-86.3552
3577,-86.3554
3578,-86.3557
3579,-86.356
3580,-86.3562
3581,-86.3564
3582,-86.3567
3583,-86.3569
3584,-86.3572
3585,-86.3574
3586,-86.3577
3587,-86.3579
3588,-86.3581
3589,-86.3584
3590,-86.3586
3591,-86.3588
3592,-86.3591
3593,-86.3593
3594,-86.3595
3595,-86.3597
3596,-86.3599
3597,-86.3602
3598,-86.3604
3599,-86.3606
3600,-86.3608
3601,-86.361
3602,-86.3612
3603,-86.3614
3604,-86.3616
3605,-86.3618
3606,-86.362
3607,-86.3622
3608,-86.3624
3609,-86.3626
3610,-86.3628
3611,-86.363
3612,-86.3632
3613,-86.3634
3614,-86.3636
3615,-86.3638
3616,-86.364
3617,-86.3642
3618,-86.3643
3619,-86.3645
3620,-86.3647
3621,-86.3649
3622,-86.3651
3623,-86.3652
3624,-86.3654
3625,-86.3656
3626,-86.3658
3627,-86.3659
3628,-86.3661
3629,-86.3663
3630,-86.3664
3631,-86.3666
3632,-86.3668
3633,-86.3669
3634,-86.3671
3635,-86.3673
3636,-86.3674
3637,-86.3676
3638,-86.3677
3639,-86.3679
3640,-86.368
3641,-86.3682
3642,-86.3683
3643,-86.3685
3644,-86.3686
3645,-86.3688
3646,-86.3689
3647,-86.3691
3648,-86.3692
3649,-86.3694
3650,-86.3695
3651,-86.3697
3652,-86.3698
3653,-86.3699
3654,-86.3701
3655,-86.3702
3656,-86.3703
3657,-86.3705
3658,-86.3706
3659,-86.3707
3660,-86.3709
3661,-86.371
3662,-86.3711
3663,-86.3713
3664,-86.3714
3665,-86.3715
3666,-86.3717
3667,-86.3718
3668,-86.3719
3669,-86.372
3670,-86.3721
3671,-86.3723
3672,-86.3724
3673,-86.3725
3674,-86.3726
3675,-86.3727
3676,-86.3729
3677,-86.373
3678,-86.3731
3679,-86.3732
3680,-86.3733
3681,-86.3734
3682,-86.3735
3683,-86.3737
3684,-86.3738
3685,-86.3739
3686,-86.374
3687,-86.3741
3688,-86.3742
3689,-86.3743
3690,-86.3744
3691,-86.3745
3692,-86.3746
3693,-86.3747
3694,-86.3748
3695,-86.3749
3696,-86.375
3697,-86.3751
3698,-86.3752
3699,-86.3753
3700,-86.3754
3701,-86.3755
3702,-86.3756
3703,-86.3757
3704,-86.3758
3705,-86.3759
3706,-86.376
3707,-86.3761
3708,-86.3762
3709,-86.3763
3710,-86.3763
3711,-86.3764
3712,-86.3765
3713,-86.3766
3714,-86.3767
3715,-86.3768
3716,-86.3769
3717,-86.377
3718,-86.377
3719,-86.3771
3720,-86.3772
3721,-86.3773
3722,-86.3774
3723,-86.3775
3724,-86.3775
3725,-86.3776
3726,-86.3777
3727,-86.3778
3728,-86.3779
3729,-86.3779
3730,-86.378
3731,-86.3781
3732,-86.3782
3733,-86.3782
3734,-86.3783
3735,-86.3784
3736,-86.3785
3737,-86.3785
3738,-86.3786
3739,-86.3787
3740,-86.3788
3741,-86.3788
3742,-86.3789
3743,-86.379
3744,-86.3791
3745,-86.3791
3746,-86.3792
3747,-86.3793
3748,-86.3793
3749,-86.3794
3750,-86.3795
3751,-86.3795
3752,-86.3796
3753,-86.3797
3754,-86.3797
3755,-86.3798
3756,-86.3799
3757,-86.3799
3758,-86.38
3759,-86.3801
3760,-86.3801
3761,-86.3802
3762,-86.3802
3763,-86.3803
3764,-86.3804
3765,-86.3804
3766,-86.3805
3767,-86.3805
3768,-86.3806
3769,-86.3807
3770,-86.3807
3771,-86.3808
3772,-86.3808
3773,-86.3809
3774,-86.381
3775,-86.381
3776,-86.3811
3777,-86.3811
3778,-86.3812
3779,-86.3812
3780,-86.3813
3781,-86.3813
3782,-86.3814
3783,-86.3815
3784,-86.3815
3785,-86.3816
3786,-86.3816
3787,-86.3817
3788,-86.3817
3789,-86.3818
3790,-86.3818
3791,-86.3819
3792,-86.3819
3793,-86.382
3794,-86.382
3795,-86.3821
3796,-86.3821
3797,-86.3822
3798,-86.3822
3799,-86.3823
3800,-86.3823
3801,-86.3824
3802,-86.3824
3803,-86.3825
3804,-86.3825
3805,-86.3825
3806,-86.3826
3807,-86.3826
3808,-86.3827
3809,-86.3827
3810,-86.3828
3811,-86.3828
3812,-86.3829
3813,-86.3829
3814,-86.383
3815,-86.383
3816,-86.383
3817,-86.3831
3818,-86.3831
3819,-86.3832
3820,-86.3832
3821,-86.3832
3822,-86.3833
3823,-86.3833
3824,-86.3834
3825,-86.3834
3826,-86.3835
3827,-86.3835
3828,-86.3835
3829,-86.3836
3830,-86.3836
3831,-86.3837
3832,-86.3837
3833,-86.3837
3834,-86.3838
3835,-86.3838
3836,-86.3838
3837,-86.3839
3838,-86.3839
3839,-86.384
3840,-86.384
3841,-86.384
3842,-86.3841
3843,-86.3841
3844,-86.3841
3845,-86.3842
3846,-86.3842
3847,-86.3842
3848,-86.3843
3849,-86.3843
3850,-86.3843
3851,-86.3844
3852,-86.3844
3853,-86.3844
3854,-86.3845
3855,-86.3845
3856,-86.3846
3857,-86.3846
3858,-86.3846
3859,-86.3846
3860,-86.3847
3861,-86.3847
3862,-86.3847
3863,-86.3848
3864,-86.3848
3865,-86.3848
3866,-86.3849
3867,-86.3849
3868,-86.3849
3869,-86.385
3870,-86.385
3871,-86.385
3872,-86.3851
3873,-86.3851
3874,-86.3851
3875,-86.3851
3876,-86.3852
3877,-86.3852
3878,-86.3852
3879,-86.3853
3880,-86.3853
3881,-86.3853
3882,-86.3853
3883,-86.3854
3884,-86.3854
3885,-86.3854
3886,-86.3855
3887,-86.3855
3888,-86.3855
3889,-86.3855
3890,-86.3856
3891,-86.3856
3892,-86.3856
3893,-86.3857
3894,-86.3857
3895,-86.3857
3896,-86.3857
3897,-86.3858
3898,-86.3858
3899,-86.3858
3900,-86.3858
3901,-86.3859
3902,-86.3859
3903,-86.3859
3904,-86.3859
3905,-86.386
3906,-86.386
3907,-86.386
3908,-86.386
3909,-86.3861
3910,-86.3861
3911,-86.3861
3912,-86.3861
3913,-86.3862
3914,-86.3862
3915,-86.3862
3916,-86.3862
3917,-86.3862
3918,-86.3863
3919,-86.3863
3920,-86.3863
3921,-86.3863
3922,-86.3864
3923,-86.3864
3924,-86.3864
3925,-86.3864
3926,-86.3865
3927,-86.3865
3928,-86.3865
3929,-86.3865
3930,-86.3865
3931,-86.3866
3932,-86.3866
3933,-86.3866
3934,-86.3866
3935,-86.3866
3936,-86.3867
3937,-86.3867
3938,-86.3867
3939,-86.3867
3940,-86.3868
3941,-86.3868
3942,-86.3868
3943,-86.3868
3944,-86.3868
3945,-86.3869
3946,-86.3869
3947,-86.3869
3948,-86.3869
3949,-86.3869
3950,-86.387
3951,-86.387
3952,-86.387
3953,-86.387
3954,-86.387
3955,-86.387
3956,-86.3871
3957,-86.3871
3958,-86.3871
3959,-86.3871
3960,-86.3871
3961,-86.3872
3962,-86.3872
3963,-86.3872
3964,-86.3872
3965,-86.3872
3966,-86.3873
3967,-86.3873
3968,-86.3873
3969,-86.3873
3970,-86.3873
3971,-86.3873
3972,-86.3874
3973,-86.3874
3974,-86.3874
3975,-86.3874
3976,-86.3874
3977,-86.3874
3978,-86.3875
3979,-86.3875
3980,-86.3875
3981,-86.3875
3982,-86.3875
3983,-86.3875
3984,-86.3876
3985,-86.3876
3986,-86.3876
3987,-86.3876
3988,-86.3876
3989,-86.3876
3990,-86.3877
3991,-86.3877
3992,-86.3877
3993,-86.3877
3994,-86.3877
3995,-86.3877
3996,-86.3878
3997,-86.3878
3998,-86.3878
3999,-86.3878
4000,-86.3878
4001,-86.3878
4002,-86.3878
4003,-86.3879
4004,-86.3879
4005,-86.3879
4006,-86.3879
4007,-86.3879
4008,-86.3879
4009,-86.388
4010,-86.3879
4011,19.4265
4012,36.835
4013,35.1669
4014,33.1138
4015,30.847
4016,28.7109
4017,26.8681
4018,25.3643
4019,24.1872
4020,23.299
4021,22.653
4022,22.203
4023,21.9072
4024,21.7301
4025,21.6424
4026,21.6208
4027,21.6469
4028,21.7064
4029,21.7872
4030,21.8804
4031,21.9794
4032,22.0797
4033,22.1778
4034,22.2717
4035,22.3595
4036,22.4402
4037,22.5131
4038,22.5778
4039,22.6342
4040,22.6822
4041,22.7219
4042,22.7535
4043,22.7773
4044,22.7935
4045,22.8026
4046,22.8049
4047,22.8007
4048,22.7904
4049,22.7744
4050,22.7531
4051,22.7268
4052,22.6958
4053,22.6605
4054,22.6212
4055,22.5781
4056,22.5316
4057,22.4819
4058,22.4293
4059,22.3739
4060,22.316
4061,22.2558
4062,22.1934
4063,22.129
4064,22.0628
4065,21.9948
4066,21.9252
4067,21.8542
4068,21.7818
4069,21.7081
4070,21.6332
4071,21.5572
4072,21.4801
4073,21.402
4074,21.323
4075,21.2431
4076,21.1623
4077,21.0807
4078,20.9983
4079,20.9152
4080,20.8314
4081,20.7468
4082,20.6616
4083,20.5757
4084,20.4892
4085,20.402
4086,20.3142
4087,20.2258
4088,20.1367
4089,20.0471
4090,19.9568
4091,19.866
4092,19.7745
4093,19.6824
4094,19.5898
4095,19.4965
4096,19.4026
4097,19.3081
4098,19.213
4099,19.1172
4100,19.0209
4101,18.9238
4102,18.8262
4103,18.7278
4104,18.6289
4105,18.5292
4106,18.4289
4107,18.3279
4108,18.2261
4109,18.1237
4110,18.0206
4111,17.9167
4112,17.8121
4113,17.7067
4114,17.6006
4115,17.4936
4116,17.3859
4117,17.2774
4118,17.1681
4119,17.0579
4120,16.9469
4121,16.835
4122,16.7223
4123,16.6086
4124,16.4941
4125,16.3786
4126,16.2622
4127,16.1448
4128,16.0265
4129,15.9072
4130,15.7869
4131,15.6655
4132,15.5431
4133,15.4197
4134,15.2952
4135,15.1696
4136,15.0428
4137,14.9149
4138,14.7859
4139,14.6557
4140,14.5243
4141,14.3916
4142,14.2578
4143,14.1226
4144,13.9862
4145,13.8484
4146,13.7093
4147,13.5689
4148,13.4271
4149,13.2838
4150,13.1391
4151,12.993
4152,12.8453
4153,12.6962
4154,12.5455
4155,12.3932
4156,12.2393
4157,12.0838
4158,11.9266
4159,11.7677
4160,11.6071
4161,11.4447
4162,11.2806
4163,11.1146
4164,10.9467
4165,10.777
4166,10.6053
4167,10.4316
4168,10.256
4169,10.0783
4170,9.89851
4171,9.71662
4172,9.53257
4173,9.34632
4174,9.15783
4175,8.96706
4176,8.77396
4177,8.57849
4178,8.38061
4179,8.18026
4180,7.97741
4181,7.77201
4182,7.56401
4183,7.35336
4184,7.14
4185,6.9239
4186,6.70499
4187,6.48322
4188,6.25854
4189,6.0309
4190,5.80023
4191,5.56649
4192,5.3296
4193,5.08951
4194,4.84616
4195,4.59948
4196,4.34941
4197,4.09588
4198,3.83881
4199,3.57815
4200,3.3138
4201,3.0457
4202,2.77377
4203,2.49791
4204,2.21804
4205,1.93407
4206,1.64589
4207,1.35342
4208,1.05653
4209,0.755111
4210,0.449041
4211,0.13819
4212,-0.177585
4213,-0.49843
4214,-0.824508
4215,-1.15599
4216,-1.49306
4217,-1.83591
4218,-2.18476
4219,-2.53983
4220,-2.90138
4221,-3.26965
4222,-3.64494
4223,-4.02754
4224,-4.41778
4225,-4.816
4226,-5.22257
4227,-5.63788
4228,-6.06234
4229,-6.49639
4230,-6.94051
4231,-7.39517
4232,-7.86091
4233,-8.33825
4234,-8.82777
4235,-9.33005
4236,-9.84571
4237,-10.3754
4238,-10.9197
4239,-11.4794
4240,-12.055
4241,-12.6473
4242,-13.257
4243,-13.8848
4244,-14.5313
4245,-15.1972
4246,-15.8832
4247,-16.5899
4248,-17.3179
4249,-18.0678
4250,-18.8401
4251,-19.6354
4252,-20.4542
4253,-21.2968
4254,-22.1639
4255,-23.0557
4256,-23.9728
4257,-24.9156
4258,-25.8846
4259,-26.8804
4260,-27.9037
4261,-28.9552
4262,-30.036
4263,-31.1471
4264,-32.2899
4265,-33.4663
4266,-34.6781
4267,-35.9278
4268,-37.2184
4269,-38.5532
4270,-39.9363
4271,-41.3723
4272,-42.8664
4273,-44.4248
4274,-46.0541
4275,-47.7614
4276,-49.5538
4277,-51.4379
4278,-53.4187
4279,-55.4977
4280,-57.671
4281,-59.9261
4282,-62.237
4283,-64.5691
4284,-66.881
4285,-69.125
4286,-71.2544
4287,-73.231
4288,-75.0292
4289,-76.6369
4290,-78.0544
4291,-79.291
4292,-80.3616
4293,-81.2839
4294,-82.0754
4295,-82.7526
4296,-83.3299
4297,-83.82
4298,-84.2335
4299,-84.5799
4300,-84.8678
4301,-85.1048
4302,-85.2984
4303,-85.455
4304,-85.581
4305,-85.6816
4306,-85.7616
4307,-85.8251
4308,-85.8754
4309,-85.9152
4310,-85.9467
4311,-85.9719
4312,-85.9921
4313,-86.0083
4314,-86.0216
4315,-86.0325
4316,-86.0415
4317,-86.0492
4318,-86.0558
4319,-86.0615
4320,-86.0666
4321,-86.0712
4322,-86.0754
4323,-86.0792
4324,-86.0828
4325,-86.0863
4326,-86.0895
4327,-86.0926
4328,-86.0957
4329,-86.0986
4330,-86.1015
4331,-86.1043
4332,-86.107
4333,-86.1097
4334,-86.1124
4335,-86.115
4336,-86.1176
4337,-86.1202
4338,-86.1227
4339,-86.1252
4340,-86.1277
4341,-86.1302
4342,-86.1326
4343,-86.135
4344,-86.1374
4345,-86.1397
4346,-86.1421
4347,-86.1444
4348,-86.1467
4349,-86.1489
4350,-86.1512
4351,-86.1534
4352,-86.1556
4353,-86.1577
4354,-86.1599
4355,-86.162
4356,-86.1641
4357,-86.1662
4358,-86.1683
4359,-86.1703
4360,-86.1723
4361,-86.1743
4362,-86.1763
4363,-86.1783
4364,-86.1802
4365,-86.1822
4366,-86.1841
4367,-86.1859
4368,-86.1878
4369,-86.1897
4370,-86.1915
4371,-86.1933
4372,-86.1951
4373,-86.1969
4374,-86.1986
4375,-86.2003
4376,-86.2021
4377,-86.2038
4378,-86.2055
4379,-86.2071
4380,-86.2088
4381,-86.2104
4382,-86.212
4383,-86.2136
4384,-86.2152
4385,-86.2168
4386,-86.2183
4387,-86.2198
4388,-86.2214
4389,-86.2229
4390,-86.2244
4391,-86.2258
4392,-86.2273
4393,-86.2287
4394,-86.2302
4395,-86.2316
4396,-86.233
4397,-86.2344
4398,-86.2357
4399,-86.2371
4400,-86.2384
4401,-86.2398
4402,-86.2411
4403,-86.2424
4404,-86.2437
4405,-86.2449
4406,-86.2462
4407,-86.2475
4408,-86.2487
4409,-86.2499
4410,-86.2511
4411,-86.2523
4412,-86.2535
4413,-86.2547
4414,-86.2559
4415,-86.257
4416,-86.2581
4417,-86.2593
4418,-86.2604
4419,-86.2615
4420,-86.2626
4421,-86.2637
4422,-86.2647
4423,-86.2658
4424,-86.2669
4425,-86.2679
4426,-86.2689
4427,-86.27
4428,-86.271
4429,-86.272
4430,-86.273
4431,-86.2739
4432,-86.2749
4433,-86.2759
4434,-86.2768
4435,-86.2778
4436,-86.2787
4437,-86.2796
4438,-86.2805
4439,-86.2814
4440,-86.2823
4441,-86.2832
4442,-86.2841
4443,-86.285
4444,-86.2858
4445,-86.2867
4446,-86.2875
4447,-86.2884
4448,-86.2892
4449,-86.29
4450,-86.2908
4451,-86.2916
4452,-86.2924
4453,-86.2932
4454,-86.294
4455,-86.2948
4456,-86.2955
4457,-86.2963
4458,-86.297
4459,-86.2978
4460,-86.2985
4461,-86.2992
4462,-86.3
4463,-86.3007
4464,-86.3014
4465,-86.3021
4466,-86.3028
4467,-86.3035
4468,-86.3042
4469,-86.3048
4470,-86.3055
4471,-86.3062
4472,-86.3068
4473,-86.3075
4474,-86.3081
4475,-86.3088
4476,-86.3094
4477,-86.31
4478,-86.3106
4479,-86.3112
4480,-86.3119
4481,-86.3125
4482,-86.3131
4483,-86.3136
4484,-86.3142
4485,-86.3148
4486,-86.3154
4487,-86.316
4488,-86.3165
4489,-86.3171
4490,-86.3176
4491,-86.3182
4492,-86.3187
4493,-86.3193
4494,-86.3198
4495,-86.3203
4496,-86.3208
4497,-86.3214
4498,-86.3219
4499,-86.3224
4500,-86.3229
4501,-86.3234
4502,-86.3239
4503,-86.3244
4504,-86.3249
4505,-86.3254
4506,-86.3258
4507,-86.3263
4508,-86.3268
4509,-86.3272
4510,-86.3277
4511,-86.3282
4512,-86.3286
4513,-86.3291
4514,-86.3295
4515,-86.3299
4516,-86.3304
4517,-86.3308
4518,-86.3312
4519,-86.3317
4520,-86.3321
4521,-86.3325
4522,-86.3329
4523,-86.3333
4524,-86.3337
4525,-86.3341
4526,-86.3345
4527,-86.3349
4528,-86.3353
4529,-86.3357
4530,-86.3361
4531,-86.3365
4532,-86.3368
4533,-86.3372
4534,-86.3376
4535,-86.338
4536,-86.3383
4537,-86.3387
4538,-86.339
4539,-86.3394
4540,-86.3398
4541,-86.3401
4542,-86.3404
4543,-86.3408
4544,-86.3411
4545,-86.3415
4546,-86.3418
4547,-86.3421
4548,-86.3425
4549,-86.3428
4550,-86.3431
4551,-86.3434
4552,-86.3437
4553,-86.3441
4554,-86.3444
4555,-86.3447
4556,-86.345
4557,-86.3453
4558,-86.3456
4559,-86.3459
4560,-86.3462
4561,-86.3465
4562,-86.3468
4563,-86.3471
4564,-86.3473
4565,-86.3476
4566,-86.3479
4567,-86.3482
4568,-86.3485
4569,-86.3487
4570,-86.349
4571,-86.3493
4572,-86.3496
4573,-86.3498
4574,-86.3501
4575,-86.3503
4576,-86.3506
4577,-86.3509
4578,-86.3511
4579,-86.3514
4580,-86.3516
4581,-86.3519
4582,-86.3521
4583,-86.3523
4584,-86.3526
4585,-86.3528
4586,-86.3531
4587,-86.3533
4588,-86.3535
4589,-86.3538
4590,-86.354
4591,-86.3542
4592,-86.3545
4593,-86.3547
4594,-86.3549
4595,-86.3551
4596,-86.3553
4597,-86.3556
4598,-86.3558
4599,-86.356
4600,-86.3562
4601,-86.3564
4602,-86.3566
4603,-86.3568
4604,-86.357
4605,-86.3572
4606,-86.3574
4607,-86.3576
4608,-86.3578
4609,-86.358
4610,-86.3582
4611,-86.3584
4612,-86.3586
4613,-86.3588
4614,-86.359
4615,-86.3592
4616,-86.3594
4617,-86.3595
4618,-86.3597
4619,-86.3599
4620,-86.3601
4621,-86.3603
4622,-86.3604
4623,-86.3606
4624,-86.3608
4625,-86.361
4626,-86.3611
4627,-86.3613
4628,-86.3615
4629,-86.3616
4630,-86.3618
4631,-86.362
4632,-86.3621
4633,-86.3623
4634,-86.3625
4635,-86.3626
4636,-86.3628
4637,-86.3629
4638,-86.3631
4639,-86.3632
4640,-86.3634
4641,-86.3635
4642,-86.3637
4643,-86.3638
4644,-86.364
4645,-86.3641
4646,-86.3643
4647,-86.3644
4648,-86.3646
4649,-86.3647
4650,-86.3649
4651,-86.365
4652,-86.3651
4653,-86.3653
4654,-86.3654
4655,-86.3656
4656,-86.3657
4657,-86.3658
4658,-86.366
4659,-86.3661
4660,-86.3662
4661,-86.3663
4662,-86.3665
4663,-86.3666
4664,-86.3667
4665,-86.3669
4666,-86.367
4667,-86.3671
4668,-86.3672
4669,-86.3674
4670,-86.3675
4671,-86.3676
4672,-86.3677
4673,-86.3678
4674,-86.3679
4675,-86.3681
4676,-86.3682
4677,-86.3683
4678,-86.3684
4679,-86.3685
4680,-86.3686
4681,-86.3687
4682,-86.3689
4683,-86.369
4684,-86.3691
4685,-86.3692
4686,-86.3693
4687,-86.3694
4688,-86.3695
4689,-86.3696
4690,-86.3697
4691,-86.3698
4692,-86.3699
4693,-86.37
4694,-86.3701
4695,-86.3702
4696,-86.3703
4697,-86.3704
4698,-86.3705
4699,-86.3706
4700,-86.3707
4701,-86.3708
4702,-86.3709
4703,-86.371
4704,-86.3711
4705,-86.3712
4706,-86.3713
4707,-86.3714
4708,-86.3715
4709,-86.3715
4710,-86.3716
4711,-86.3717
4712,-86.3718
4713,-86.3719
4714,-86.372
4715,-86.3721
4716,-86.3722
4717,-86.3722
4718,-86.3723
4719,-86.3724
4720,-86.3725
4721,-86.3726
4722,-86.3727
4723,-86.3727
4724,-86.3728
4725,-86.3729
4726,-86.373
4727,-86.3731
4728,-86.3731
4729,-86.3732
4730,-86.3733
4731,-86.3734
4732,-86.3734
4733,-86.3735
4734,-86.3736
4735,-86.3737
4736,-86.3737
4737,-86.3738
4738,-86.3739
4739,-86.374
4740,-86.374
4741,-86.3741
4742,-86.3742
4743,-86.3743
4744,-86.3743
4745,-86.3744
4746,-86.3745
4747,-86.3745
4748,-86.3746
4749,-86.3747
4750,-86.3747
4751,-86.3748
4752,-86.3749
4753,-86.3749
4754,-86.375
4755,-86.3751
4756,-86.3751
4757,-86.3752
4758,-86.3753
4759,-86.3753
4760,-86.3754
4761,-86.3754
4762,-86.3755
4763,-86.3756
4764,-86.3756
4765,-86.3757
4766,-86.3757
4767,-86.3758
4768,-86.3759
4769,-86.3759
4770,-86.376
4771,-86.376
4772,-86.3761
4773,-86.3761
4774,-86.3762
4775,-86.3763
4776,-86.3763
4777,-86.3764
4778,-86.3764
4779,-86.3765
4780,-86.3765
4781,-86.3766
4782,-86.3766
4783,-86.3767
4784,-86.3767
4785,-86.3768
4786,-86.3769
4787,-86.3769
4788,-86.377
4789,-86.377
4790,-86.3771
4791,-86.3771
4792,-86.3772
4793,-86.3772
4794,-86.3773
4795,-86.3773
4796,-86.3774
4797,-86.3774
4798,-86.3775
4799,-86.3775
4800,-86.3775
4801,-86.3776
4802,-86.3776
4803,-86.3777
4804,-86.3777
4805,-86.3778
4806,-86.3778
4807,-86.3779
4808,-86.3779
4809,-86.378
4810,-86.378
4811,-86.378
4812,-86.3781
4813,-86.3781
4814,-86.3782
4815,-86.3782
4816,-86.3783
4817,-86.3783
4818,-86.3783
4819,-86.3784
4820,-86.3784
4821,-86.3785
4822,-86.3785
4823,-86.3786
4824,-86.3786
4825,-86.3786
4826,-86.3787
4827,-86.3787
4828,-86.3788
4829,-86.3788
4830,-86.3788
4831,-86.3789
4832,-86.3789
4833,-86.3789
4834,-86.379
4835,-86.379
4836,-86.3791
4837,-86.3791
4838,-86.3791
4839,-86.3792
4840,-86.3792
4841,-86.3792
4842,-86.3793
4843,-86.3793
4844,-86.3794
4845,-86.3794
4846,-86.3794
4847,-86.3795
4848,-86.3795
4849,-86.3795
4850,-86.3796
4851,-86.3796
4852,-86.3796
4853,-86.3797
4854,-86.3797
4855,-86.3797
4856,-86.3798
4857,-86.3798
4858,-86.3798
4859,-86.3799
4860,-86.3799
4861,-86.3799
4862,-86.38
4863,-86.38
4864,-86.38
4865,-86.3801
4866,-86.3801
4867,-86.3801
4868,-86.3801
4869,-86.3802
4870,-86.3802
4871,-86.3802
4872,-86.3803
4873,-86.3803
4874,-86.3803
4875,-86.3804
4876,-86.3804
4877,-86.3804
4878,-86.3804
4879,-86.3805
4880,-86.3805
4881,-86.3805
4882,-86.3806
4883,-86.3806
4884,-86.3806
4885,-86.3806
4886,-86.3807
4887,-86.3807
4888,-86.3807
4889,-86.3807
4890,-86.3808
4891,-86.3808
4892,-86.3808
4893,-86.3809
4894,-86.3809
4895,-86.3809
4896,-86.3809
4897,-86.381
4898,-86.381
4899,-86.381
4900,-86.381
4901,-86.3811
4902,-86.3811
4903,-86.3811
4904,-86.3811
4905,-86.3812
4906,-86.3812
4907,-86.3812
4908,-86.3812
4909,-86.3813
4910,-86.3813
4911,-86.3813
4912,-86.3813
4913,-86.3814
4914,-86.3814
4915,-86.3814
4916,-86.3814
4917,-86.3814
4918,-86.3815
4919,-86.3815
4920,-86.3815
4921,-86.3815
4922,-86.3816
