environment | time (millisecond),membrane | V (millivolt)
3330,-86.1102
3331,-86.1129
3332,-86.1156
3333,-86.1182
3334,-86.1208
3335,-86.1233
3336,-86.1258
3337,-86.1283
3338,-86.1308
3339,-86.1333
3340,-86.1357
3341,-86.1381
3342,-86.1404
3343,-86.1428
3344,-86.1451
3345,-86.1474
3346,-86.1497
3347,-86.1519
3348,-86.1542
3349,-86.1564
3350,-86.1586
3351,-86.1607
3352,-86.1629
3353,-86.165
3354,-86.1671
3355,-86.1692
3356,-86.1712
3357,-86.1733
3358,-86.1753
3359,-86.1773
3360,-86.1793
3361,-86.1812
3362,-86.1831
3363,-86.1851
3364,-86.187
3365,-86.1888
3366,-86.1907
3367,-86.1925
3368,-86.1944
3369,-86.1962
3370,-86.1979
3371,-86.1997
3372,-86.2015
3373,-86.2032
3374,-86.2049
3375,-86.2066
3376,-86.2083
3377,-86.2099
3378,-86.2116
3379,-86.2132
3380,-86.2148
3381,-86.2164
3382,-86.218
3383,-86.2195
3384,-86.2211
3385,-86.2226
3386,-86.2241
3387,-86.2256
3388,-86.2271
3389,-86.2286
3390,-86.23
3391,-86.2314
3392,-86.2329
3393,-86.2343
3394,-86.2357
3395,-86.237
3396,-86.2384
3397,-86.2398
3398,-86.2411
3399,-86.2424
3400,-86.2437
3401,-86.245
3402,-86.2463
3403,-86.2476
3404,-86.2488
3405,-86.2501
3406,-86.2513
3407,-86.2525
3408,-86.2537
3409,-86.2549
3410,-86.2561
3411,-86.2573
3412,-86.2584
3413,-86.2596
3414,-86.2607
3415,-86.2619
3416,-86.263
3417,-86.2641
3418,-86.2652
3419,-86.2662
3420,-86.2673
3421,-86.2684
3422,-86.2694
3423,-86.2704
3424,-86.2715
3425,-86.2725
3426,-86.2735
3427,-86.2745
3428,-86.2755
3429,-86.2764
3430,-86.2774
3431,-86.2784
3432,-86.2793
3433,-86.2803
3434,-86.2812
3435,-86.2821
3436,-86.283
3437,-86.2839
3438,-86.2848
3439,-86.2857
3440,-86.2866
3441,-86.2874
3442,-86.2883
3443,-86.2891
3444,-86.29
3445,-86.2908
3446,-86.2916
3447,-86.2925
3448,-86.2933
3449,-86.2941
3450,-86.2949
3451,-86.2956
3452,-86.2964
3453,-86.2972
3454,-86.298
3455,-86.2987
3456,-86.2995
3457,-86.3002
3458,-86.3009
3459,-86.3017
3460,-86.3024
3461,-86.3031
3462,-86.3038
3463,-86.3045
3464,-86.3052
3465,-86.3059
3466,-86.3066
3467,-86.3072
3468,-86.3079
3469,-86.3086
3470,-86.3092
3471,-86.3099
3472,-86.3105
3473,-86.3111
3474,-86.3118
3475,-86.3124
3476,-86.313
3477,-86.3136
3478,-86.3142
3479,-86.3148
3480,-86.3154
3481,-86.316
3482,-86.3166
3483,-86.3172
3484,-86.3177
3485,-86.3183
3486,-86.3189
3487,-86.3194
3488,-86.32
3489,-86.3205
3490,-86.3211
3491,-86.3216
3492,-86.3221
3493,-86.3227
3494,-86.3232
3495,-86.3237
3496,-86.3242
3497,-86.3247
3498,-86.3252
3499,-86.3257
3500,-86.3262
3501,-86.3267
3502,-86.3272
3503,-86.3277
3504,-86.3282
3505,-86.3286
3506,-86.3291
3507,-86.3296
3508,-86.33
3509,-86.3305
3510,-86.3309
3511,-86.3314
3512,-86.3318
3513,-86.3323
3514,-86.3327
3515,-86.3331
3516,-86.3335
3517,-86.334
3518,-86.3344
3519,-86.3348
3520,-86.3352
3521,-86.3356
3522,-86.336
3523,-86.3364
3524,-86.3368
3525,-86.3372
3526,-86.3376
3527,-86.338
3528,-86.3384
3529,-86.3388
3530,-86.3391
3531,-86.3395
3532,-86.3399
3533,-86.3403
3534,-86.3406
3535,-86.341
3536,-86.3413
3537,-86.3417
3538,-86.3421
3539,-86.3424
3540,-86.3427
3541,-86.3431
3542,-86.3434
3543,-86.3438
3544,-86.3441
3545,-86.3444
3546,-86.3448
3547,-86.3451
3548,-86.3454
3549,-86.3457
3550,-86.346
3551,-86.3464
3552,-86.3467
3553,-86.347
3554,-86.3473
3555,-86.3476
3556,-86.3479
3557,-86.3482
3558,-86.3485
3559,-86.3488
3560,-86.3491
3561,-86.3494
3562,-86.3496
3563,-86.3499
3564,-86.3502
3565,-86.3505
3566,-86.3508
3567,-86.351
3568,-86.3513
3569,-86.3516
3570,-86.3518
3571,-86.3521
3572,-86.3524
3573,-86.3526
3574,-86.3529
3575,-86.3531
3576,-86.3534
3577,-86.3537
3578,-86.3539
3579,-86.3541
3580,-86.3544
3581,-86.3546
3582,-86.3549
3583,-86.3551
3584,-86.3554
3585,-86.3556
3586,-86.3558
3587,-86.3561
3588,-86.3563
3589,-86.3565
3590,-86.3567
3591,-86.357
3592,-86.3572
3593,-86.3574
3594,-86.3576
3595,-86.3578
3596,-86.3581
3597,-86.3583
3598,-86.3585
3599,-86.3587
3600,-86.3589
3601,-86.3591
3602,-86.3593
3603,-86.3595
3604,-86.3597
3605,-86.3599
3606,-86.3601
3607,-86.3603
3608,-86.3605
3609,-86.3607
3610,-86.3609
3611,-86.3611
3612,-86.3613
3613,-86.3615
3614,-86.3616
3615,-86.3618
3616,-86.362
3617,-86.3622
3618,-86.3624
3619,-86.3626
3620,-86.3627
3621,-86.3629
3622,-86.3631
3623,-86.3633
3624,-86.3634
3625,-86.3636
3626,-86.3638
3627,-86.3639
3628,-86.3641
3629,-86.3643
3630,-86.3644
3631,-86.3646
3632,-86.3647
3633,-86.3649
3634,-86.3651
3635,-86.3652
3636,-86.3654
3637,-86.3655
3638,-86.3657
3639,-86.3658
3640,-86.366
3641,-86.3661
3642,-86.3663
3643,-86.3664
3644,-86.3666
3645,-86.3667
3646,-86.3669
3647,-86.367
3648,-86.3672
3649,-86.3673
3650,-86.3674
3651,-86.3676
3652,-86.3677
3653,-86.3679
3654,-86.368
3655,-86.3681
3656,-86.3683
3657,-86.3684
3658,-86.3685
3659,-86.3686
3660,-86.3688
3661,-86.3689
3662,-86.369
3663,-86.3692
3664,-86.3693
3665,-86.3694
3666,-86.3695
3667,-86.3697
3668,-86.3698
3669,-86.3699
3670,-86.37
3671,-86.3701
3672,-86.3703
3673,-86.3704
3674,-86.3705
3675,-86.3706
3676,-86.3707
3677,-86.3708
3678,-86.3709
3679,-86.3711
3680,-86.3712
3681,-86.3713
3682,-86.3714
3683,-86.3715
3684,-86.3716
3685,-86.3717
3686,-86.3718
3687,-86.3719
3688,-86.372
3689,-86.3721
3690,-86.3722
3691,-86.3723
3692,-86.3724
3693,-86.3725
3694,-86.3726
3695,-86.3727
3696,-86.3728
3697,-86.3729
3698,-86.373
3699,-86.3731
3700,-86.3732
3701,-86.3733
3702,-86.3734
3703,-86.3735
3704,-86.3736
3705,-86.3737
3706,-86.3738
3707,-86.3739
3708,-86.374
3709,-86.374
3710,-86.3741
3711,-86.3742
3712,-86.3743
3713,-86.3744
3714,-86.3745
3715,-86.3746
3716,-86.3746
3717,-86.3747
3718,-86.3748
3719,-86.3749
3720,-86.375
3721,-86.3751
3722,-86.3751
3723,-86.3752
3724,-86.3753
3725,-86.3754
3726,-86.3755
3727,-86.3755
3728,-86.3756
3729,-86.3757
3730,-86.3758
3731,-86.3758
3732,-86.3759
3733,-86.376
3734,-86.3761
3735,-86.3761
3736,-86.3762
3737,-86.3763
3738,-86.3764
3739,-86.3764
3740,-86.3765
3741,-86.3766
3742,-86.3767
3743,-86.3767
3744,-86.3768
3745,-86.3769
3746,-86.3769
3747,-86.377
3748,-86.3771
3749,-86.3771
3750,-86.3772
3751,-86.3773
3752,-86.3773
3753,-86.3774
3754,-86.3775
3755,-86.3775
3756,-86.3776
3757,-86.3776
3758,-86.3777
3759,-86.3778
3760,-86.3778
3761,-86.3779
3762,-86.378
3763,-86.378
3764,-86.3781
3765,-86.3781
3766,-86.3782
3767,-86.3783
3768,-86.3783
3769,-86.3784
3770,-86.3784
3771,-86.3785
3772,-86.3785
3773,-86.3786
3774,-86.3787
3775,-86.3787
3776,-86.3788
3777,-86.3788
3778,-86.3789
3779,-86.3789
3780,-86.379
3781,-86.379
3782,-86.3791
3783,-86.3791
3784,-86.3792
3785,-86.3792
3786,-86.3793
3787,-86.3793
3788,-86.3794
3789,-86.3795
3790,-86.3795
3791,-86.3796
3792,-86.3796
3793,-86.3797
3794,-86.3797
3795,-86.3797
3796,-86.3798
3797,-86.3798
3798,-86.3799
3799,-86.3799
3800,-86.38
3801,-86.38
3802,-86.3801
3803,-86.3801
3804,-86.3802
3805,-86.3802
3806,-86.3803
3807,-86.3803
3808,-86.3804
3809,-86.3804
3810,-86.3804
3811,-86.3805
3812,-86.3805
3813,-86.3806
3814,-86.3806
3815,-86.3807
3816,-86.3807
3817,-86.3807
3818,-86.3808
3819,-86.3808
3820,-86.3809
3821,-86.3809
3822,-86.3809
3823,-86.381
3824,-86.381
3825,-86.3811
3826,-86.3811
3827,-86.3811
3828,-86.3812
3829,-86.3812
3830,-86.3813
3831,-86.3813
3832,-86.3813
3833,-86.3814
3834,-86.3814
3835,-86.3814
3836,-86.3815
3837,-86.3815
3838,-86.3816
3839,-86.3816
3840,-86.3816
3841,-86.3817
3842,-86.3817
3843,-86.3817
3844,-86.3818
3845,-86.3818
3846,-86.3818
3847,-86.3819
3848,-86.3819
3849,-86.3819
3850,-86.382
3851,-86.382
3852,-86.3821
3853,-86.3821
3854,-86.3821
3855,-86.3822
3856,-86.3822
3857,-86.3822
3858,-86.3822
3859,-86.3823
3860,-86.3823
3861,-86.3823
3862,-86.3824
3863,-86.3824
3864,-86.3824
3865,-86.3825
3866,-86.3825
3867,-86.3825
3868,-86.3826
3869,-86.3826
3870,-86.3826
3871,-86.3827
3872,-86.3827
3873,-86.3827
3874,-86.3827
3875,-86.3828
3876,-86.3828
3877,-86.3828
3878,-86.3829
3879,-86.3829
3880,-86.3829
3881,-86.3829
3882,-86.383
3883,-86.383
3884,-86.383
3885,-86.3831
3886,-86.3831
3887,-86.3831
3888,-86.3831
3889,-86.3832
3890,-86.3832
3891,-86.3832
3892,-86.3832
3893,-86.3833
3894,-86.3833
3895,-86.3833
3896,-86.3833
3897,-86.3834
3898,-86.3834
3899,-86.3834
3900,-86.3834
3901,-86.3835
3902,-86.3835
3903,-86.3835
3904,-86.3835
3905,-86.3836
3906,-86.3836
3907,-86.3836
3908,-86.3836
3909,-86.3837
3910,-86.3837
3911,-86.3837
3912,-86.3837
3913,-86.3838
3914,-86.3838
3915,-86.3838
3916,-86.3838
3917,-86.3839
3918,-86.3839
3919,-86.3839
3920,-86.3839
3921,-86.3839
3922,-86.384
3923,-86.384
3924,-86.384
3925,-86.384
3926,-86.3841
3927,-86.3841
3928,-86.3841
3929,-86.3841
3930,-86.3841
3931,-86.3842
3932,-86.3842
3933,-86.3842
3934,-86.3842
3935,-86.3842
3936,-86.3843
3937,-86.3843
3938,-86.3843
3939,-86.3843
3940,-86.3843
3941,-86.3844
3942,-86.3844
3943,-86.3844
3944,-86.3844
3945,-86.3844
3946,-86.3845
3947,-86.3845
3948,-86.3845
3949,-86.3845
3950,-86.3845
3951,-86.3846
3952,-86.3846
3953,-86.3846
3954,-86.3846
3955,-86.3846
3956,-86.3847
3957,-86.3847
3958,-86.3847
3959,-86.3847
3960,-86.3847
3961,-86.3848
3962,-86.3848
3963,-86.3848
3964,-86.3848
3965,-86.3848
3966,-86.3848
3967,-86.3849
3968,-86.3849
3969,-86.3849
3970,-86.3849
3971,-86.3849
3972,-86.3849
3973,-86.385
3974,-86.385
3975,-86.385
3976,-86.385
3977,-86.385
3978,-86.385
3979,-86.3851
3980,-86.3851
3981,-86.3851
3982,-86.3851
3983,-86.3851
3984,-86.3851
3985,-86.3852
3986,-86.3852
3987,-86.3852
3988,-86.3852
3989,-86.3852
3990,-86.3852
3991,-86.3853
3992,-86.3853
3993,-86.3853
3994,-86.3853
3995,-86.3853
3996,-86.3853
3997,-86.3854
3998,-86.3854
3999,-86.3854
4000,-86.3854
4001,-86.3854
4002,-86.3854
4003,-86.3854
4004,-86.3855
4005,-86.3855
4006,-86.3855
4007,-86.3855
4008,-86.3855
4009,-86.3855
4010,-86.3855
4011,19.4212
4012,31.1903
4013,23.7387
4014,19.7338
4015,17.3397
4016,15.8404
4017,14.9289
4018,14.4386
4019,14.2595
4020,14.3091
4021,14.5221
4022,14.8468
4023,15.2437
4024,15.6834
4025,16.1449
4026,16.614
4027,17.081
4028,17.5394
4029,17.984
4030,18.411
4031,18.8181
4032,19.2037
4033,19.5668
4034,19.9067
4035,20.2229
4036,20.5151
4037,20.783
4038,21.027
4039,21.2472
4040,21.4441
4041,21.6185
4042,21.7713
4043,21.9033
4044,22.0158
4045,22.1098
4046,22.1867
4047,22.2476
4048,22.2938
4049,22.3265
4050,22.3468
4051,22.3559
4052,22.3548
4053,22.3445
4054,22.326
4055,22.3
4056,22.2673
4057,22.2287
4058,22.1847
4059,22.136
4060,22.083
4061,22.0263
4062,21.9661
4063,21.903
4064,21.8372
4065,21.7689
4066,21.6985
4067,21.6262
4068,21.5521
4069,21.4765
4070,21.3995
4071,21.3211
4072,21.2416
4073,21.161
4074,21.0794
4075,20.9969
4076,20.9135
4077,20.8293
4078,20.7443
4079,20.6587
4080,20.5723
4081,20.4852
4082,20.3976
4083,20.3093
4084,20.2203
4085,20.1308
4086,20.0407
4087,19.9501
4088,19.8588
4089,19.767
4090,19.6746
4091,19.5816
4092,19.4881
4093,19.3939
4094,19.2992
4095,19.2039
4096,19.108
4097,19.0115
4098,18.9144
4099,18.8167
4100,18.7183
4101,18.6193
4102,18.5197
4103,18.4194
4104,18.3185
4105,18.2168
4106,18.1145
4107,18.0115
4108,17.9078
4109,17.8033
4110,17.6982
4111,17.5922
4112,17.4855
4113,17.3781
4114,17.2698
4115,17.1608
4116,17.0509
4117,16.9402
4118,16.8287
4119,16.7162
4120,16.603
4121,16.4888
4122,16.3737
4123,16.2577
4124,16.1407
4125,16.0228
4126,15.9039
4127,15.784
4128,15.6631
4129,15.5412
4130,15.4182
4131,15.2942
4132,15.169
4133,15.0428
4134,14.9154
4135,14.7869
4136,14.6572
4137,14.5263
4138,14.3942
4139,14.2608
4140,14.1262
4141,13.9904
4142,13.8532
4143,13.7146
4144,13.5748
4145,13.4335
4146,13.2908
4147,13.1467
4148,13.0012
4149,12.8541
4150,12.7056
4151,12.5555
4152,12.4038
4153,12.2505
4154,12.0956
4155,11.939
4156,11.7808
4157,11.6208
4158,11.459
4159,11.2955
4160,11.1301
4161,10.9629
4162,10.7938
4163,10.6228
4164,10.4498
4165,10.2747
4166,10.0977
4167,9.91857
4168,9.73732
4169,9.55391
4170,9.3683
4171,9.18045
4172,8.99032
4173,8.79785
4174,8.60302
4175,8.40577
4176,8.20606
4177,8.00383
4178,7.79905
4179,7.59166
4180,7.38162
4181,7.16887
4182,6.95336
4183,6.73504
4184,6.51385
4185,6.28974
4186,6.06266
4187,5.83254
4188,5.59933
4189,5.36296
4190,5.12338
4191,4.88052
4192,4.63431
4193,4.3847
4194,4.1316
4195,3.87495
4196,3.61468
4197,3.3507
4198,3.08294
4199,2.81132
4200,2.53574
4201,2.25613
4202,1.97238
4203,1.68439
4204,1.39206
4205,1.09527
4206,0.79392
4207,0.487871
4208,0.176992
4209,-0.138858
4210,-0.459831
4211,-0.786091
4212,-1.11781
4213,-1.45518
4214,-1.7984
4215,-2.14767
4216,-2.50325
4217,-2.86536
4218,-3.23429
4219,-3.61031
4220,-3.99372
4221,-4.38486
4222,-4.78407
4223,-5.19173
4224,-5.60823
4225,-6.03399
4226,-6.46945
4227,-6.91508
4228,-7.37139
4229,-7.83888
4230,-8.31811
4231,-8.80964
4232,-9.31407
4233,-9.83201
4234,-10.3641
4235,-10.911
4236,-11.4733
4237,-12.0517
4238,-12.6469
4239,-13.2596
4240,-13.8904
4241,-14.54
4242,-15.209
4243,-15.8981
4244,-16.6078
4245,-17.3388
4246,-18.0914
4247,-18.8663
4248,-19.6639
4249,-20.4846
4250,-21.3289
4251,-22.197
4252,-23.0895
4253,-24.0067
4254,-24.949
4255,-25.9169
4256,-26.9111
4257,-27.932
4258,-28.9806
4259,-30.0578
4260,-31.1648
4261,-32.3029
4262,-33.474
4263,-34.68
4264,-35.9235
4265,-37.2074
4266,-38.535
4267,-39.9105
4268,-41.3385
4269,-42.8243
4270,-44.3738
4271,-45.9939
4272,-47.6915
4273,-49.4739
4274,-51.3477
4275,-53.318
4276,-55.3866
4277,-57.55
4278,-59.7964
4279,-62.1008
4280,-64.4287
4281,-66.7396
4282,-68.9858
4283,-71.1206
4284,-73.1051
4285,-74.9127
4286,-76.5307
4287,-77.9586
4288,-79.2051
4289,-80.285
4290,-81.2155
4291,-82.0145
4292,-82.6984
4293,-83.2817
4294,-83.7771
4295,-84.1955
4296,-84.5464
4297,-84.8382
4298,-85.0788
4299,-85.2755
4300,-85.4349
4301,-85.5633
4302,-85.6659
4303,-85.7476
4304,-85.8125
4305,-85.8639
4306,-85.9046
4307,-85.937
4308,-85.9628
4309,-85.9834
4310,-86.0001
4311,-86.0137
4312,-86.0249
4313,-86.0342
4314,-86.0421
4315,-86.0488
4316,-86.0547
4317,-86.0599
4318,-86.0646
4319,-86.0688
4320,-86.0728
4321,-86.0765
4322,-86.08
4323,-86.0833
4324,-86.0865
4325,-86.0896
4326,-86.0925
4327,-86.0955
4328,-86.0983
4329,-86.1011
4330,-86.1039
4331,-86.1066
4332,-86.1093
4333,-86.1119
4334,-86.1145
4335,-86.1171
4336,-86.1196
4337,-86.1222
4338,-86.1247
4339,-86.1271
4340,-86.1296
4341,-86.132
4342,-86.1344
4343,-86.1367
4344,-86.1391
4345,-86.1414
4346,-86.1437
4347,-86.146
4348,-86.1482
4349,-86.1504
4350,-86.1526
4351,-86.1548
4352,-86.157
4353,-86.1591
4354,-86.1612
4355,-86.1633
4356,-86.1654
4357,-86.1674
4358,-86.1695
4359,-86.1715
4360,-86.1735
4361,-86.1754
4362,-86.1774
4363,-86.1793
4364,-86.1812
4365,-86.1831
4366,-86.185
4367,-86.1868
4368,-86.1887
4369,-86.1905
4370,-86.1923
4371,-86.1941
4372,-86.1958
4373,-86.1976
4374,-86.1993
4375,-86.201
4376,-86.2027
4377,-86.2043
4378,-86.206
4379,-86.2076
4380,-86.2092
4381,-86.2108
4382,-86.2124
4383,-86.214
4384,-86.2156
4385,-86.2171
4386,-86.2186
4387,-86.2201
4388,-86.2216
4389,-86.2231
4390,-86.2245
4391,-86.226
4392,-86.2274
4393,-86.2288
4394,-86.2302
4395,-86.2316
4396,-86.233
4397,-86.2343
4398,-86.2357
4399,-86.237
4400,-86.2383
4401,-86.2396
4402,-86.2409
4403,-86.2422
4404,-86.2435
4405,-86.2447
4406,-86.2459
4407,-86.2472
4408,-86.2484
4409,-86.2496
4410,-86.2508
4411,-86.2519
4412,-86.2531
4413,-86.2543
4414,-86.2554
4415,-86.2565
4416,-86.2576
4417,-86.2587
4418,-86.2598
4419,-86.2609
4420,-86.262
4421,-86.2631
4422,-86.2641
4423,-86.2651
4424,-86.2662
4425,-86.2672
4426,-86.2682
4427,-86.2692
4428,-86.2702
4429,-86.2712
4430,-86.2721
4431,-86.2731
4432,-86.2741
4433,-86.275
4434,-86.2759
4435,-86.2768
4436,-86.2778
4437,-86.2787
4438,-86.2796
4439,-86.2804
4440,-86.2813
4441,-86.2822
4442,-86.2831
4443,-86.2839
4444,-86.2847
4445,-86.2856
4446,-86.2864
4447,-86.2872
4448,-86.288
4449,-86.2888
4450,-86.2896
4451,-86.2904
4452,-86.2912
4453,-86.292
4454,-86.2927
4455,-86.2935
4456,-86.2942
4457,-86.295
4458,-86.2957
4459,-86.2964
4460,-86.2972
4461,-86.2979
4462,-86.2986
4463,-86.2993
4464,-86.3
4465,-86.3007
4466,-86.3014
4467,-86.302
4468,-86.3027
4469,-86.3034
4470,-86.304
4471,-86.3047
4472,-86.3053
4473,-86.3059
4474,-86.3066
4475,-86.3072
4476,-86.3078
4477,-86.3084
4478,-86.309
4479,-86.3096
4480,-86.3102
4481,-86.3108
4482,-86.3114
4483,-86.312
4484,-86.3126
4485,-86.3131
4486,-86.3137
4487,-86.3142
4488,-86.3148
4489,-86.3153
4490,-86.3159
4491,-86.3164
4492,-86.317
4493,-86.3175
4494,-86.318
4495,-86.3185
4496,-86.319
4497,-86.3195
4498,-86.32
4499,-86.3205
4500,-86.321
4501,-86.3215
4502,-86.322
4503,-86.3225
4504,-86.323
4505,-86.3234
4506,-86.3239
4507,-86.3244
4508,-86.3248
4509,-86.3253
4510,-86.3257
4511,-86.3262
4512,-86.3266
4513,-86.3271
4514,-86.3275
4515,-86.3279
4516,-86.3284
4517,-86.3288
4518,-86.3292
4519,-86.3296
4520,-86.33
4521,-86.3304
4522,-86.3308
4523,-86.3312
4524,-86.3316
4525,-86.332
4526,-86.3324
4527,-86.3328
4528,-86.3332
4529,-86.3336
4530,-86.334
4531,-86.3343
4532,-86.3347
4533,-86.3351
4534,-86.3354
4535,-86.3358
4536,-86.3361
4537,-86.3365
4538,-86.3368
4539,-86.3372
4540,-86.3375
4541,-86.3379
4542,-86.3382
4543,-86.3386
4544,-86.3389
4545,-86.3392
4546,-86.3395
4547,-86.3399
4548,-86.3402
4549,-86.3405
4550,-86.3408
4551,-86.3411
4552,-86.3415
4553,-86.3418
4554,-86.3421
4555,-86.3424
4556,-86.3427
4557,-86.343
4558,-86.3433
4559,-86.3436
4560,-86.3438
4561,-86.3441
4562,-86.3444
4563,-86.3447
4564,-86.345
4565,-86.3453
4566,-86.3455
4567,-86.3458
4568,-86.3461
4569,-86.3463
4570,-86.3466
4571,-86.3469
4572,-86.3471
4573,-86.3474
4574,-86.3477
4575,-86.3479
4576,-86.3482
4577,-86.3484
4578,-86.3487
4579,-86.3489
4580,-86.3492
4581,-86.3494
4582,-86.3496
4583,-86.3499
4584,-86.3501
4585,-86.3503
4586,-86.3506
4587,-86.3508
4588,-86.351
4589,-86.3513
4590,-86.3515
4591,-86.3517
4592,-86.3519
4593,-86.3522
4594,-86.3524
4595,-86.3526
4596,-86.3528
4597,-86.353
4598,-86.3532
4599,-86.3534
4600,-86.3536
4601,-86.3539
4602,-86.3541
4603,-86.3543
4604,-86.3545
4605,-86.3547
4606,-86.3549
4607,-86.355
4608,-86.3552
4609,-86.3554
4610,-86.3556
4611,-86.3558
4612,-86.356
4613,-86.3562
4614,-86.3564
4615,-86.3566
4616,-86.3567
4617,-86.3569
4618,-86.3571
4619,-86.3573
4620,-86.3575
4621,-86.3576
4622,-86.3578
4623,-86.358
4624,-86.3581
4625,-86.3583
4626,-86.3585
4627,-86.3586
4628,-86.3588
4629,-86.359
4630,-86.3591
4631,-86.3593
4632,-86.3595
4633,-86.3596
4634,-86.3598
4635,-86.3599
4636,-86.3601
4637,-86.3602
4638,-86.3604
4639,-86.3605
4640,-86.3607
4641,-86.3608
4642,-86.361
4643,-86.3611
4644,-86.3613
4645,-86.3614
4646,-86.3616
4647,-86.3617
4648,-86.3619
4649,-86.362
4650,-86.3621
4651,-86.3623
4652,-86.3624
4653,-86.3625
4654,-86.3627
4655,-86.3628
4656,-86.3629
4657,-86.3631
4658,-86.3632
4659,-86.3633
4660,-86.3635
4661,-86.3636
4662,-86.3637
4663,-86.3638
4664,-86.364
4665,-86.3641
4666,-86.3642
4667,-86.3643
4668,-86.3644
4669,-86.3646
4670,-86.3647
4671,-86.3648
4672,-86.3649
4673,-86.365
4674,-86.3652
4675,-86.3653
4676,-86.3654
4677,-86.3655
4678,-86.3656
4679,-86.3657
4680,-86.3658
4681,-86.3659
4682,-86.366
4683,-86.3662
4684,-86.3663
4685,-86.3664
4686,-86.3665
4687,-86.3666
4688,-86.3667
4689,-86.3668
4690,-86.3669
4691,-86.367
4692,-86.3671
4693,-86.3672
4694,-86.3673
4695,-86.3674
4696,-86.3675
4697,-86.3676
4698,-86.3677
4699,-86.3678
4700,-86.3679
4701,-86.368
4702,-86.368
4703,-86.3681
4704,-86.3682
4705,-86.3683
4706,-86.3684
4707,-86.3685
4708,-86.3686
4709,-86.3687
4710,-86.3688
4711,-86.3689
4712,-86.3689
4713,-86.369
4714,-86.3691
4715,-86.3692
4716,-86.3693
4717,-86.3694
4718,-86.3694
4719,-86.3695
4720,-86.3696
4721,-86.3697
4722,-86.3698
4723,-86.3698
4724,-86.3699
4725,-86.37
4726,-86.3701
4727,-86.3702
4728,-86.3702
4729,-86.3703
4730,-86.3704
4731,-86.3705
4732,-86.3705
4733,-86.3706
4734,-86.3707
4735,-86.3708
4736,-86.3708
4737,-86.3709
4738,-86.371
4739,-86.371
4740,-86.3711
4741,-86.3712
4742,-86.3713
4743,-86.3713
4744,-86.3714
4745,-86.3715
4746,-86.3715
4747,-86.3716
4748,-86.3717
4749,-86.3717
4750,-86.3718
4751,-86.3719
4752,-86.3719
4753,-86.372
4754,-86.3721
4755,-86.3721
4756,-86.3722
4757,-86.3722
4758,-86.3723
4759,-86.3724
4760,-86.3724
4761,-86.3725
4762,-86.3726
4763,-86.3726
4764,-86.3727
4765,-86.3727
4766,-86.3728
4767,-86.3728
4768,-86.3729
4769,-86.373
4770,-86.373
4771,-86.3731
4772,-86.3731
4773,-86.3732
4774,-86.3732
4775,-86.3733
4776,-86.3734
4777,-86.3734
4778,-86.3735
4779,-86.3735
4780,-86.3736
4781,-86.3736
4782,-86.3737
4783,-86.3737
4784,-86.3738
4785,-86.3738
4786,-86.3739
4787,-86.3739
4788,-86.374
4789,-86.374
4790,-86.3741
4791,-86.3741
4792,-86.3742
4793,-86.3742
4794,-86.3743
4795,-86.3743
4796,-86.3744
4797,-86.3744
4798,-86.3745
4799,-86.3745
4800,-86.3746
4801,-86.3746
4802,-86.3747
4803,-86.3747
4804,-86.3747
4805,-86.3748
4806,-86.3748
4807,-86.3749
4808,-86.3749
4809,-86.375
4810,-86.375
4811,-86.3751
4812,-86.3751
4813,-86.3751
4814,-86.3752
4815,-86.3752
4816,-86.3753
4817,-86.3753
4818,-86.3753
4819,-86.3754
4820,-86.3754
4821,-86.3755
4822,-86.3755
4823,-86.3755
4824,-86.3756
4825,-86.3756
4826,-86.3757
4827,-86.3757
4828,-86.3757
4829,-86.3758
4830,-86.3758
4831,-86.3759
4832,-86.3759
4833,-86.3759
4834,-86.376
4835,-86.376
4836,-86.376
4837,-86.3761
4838,-86.3761
4839,-86.3762
4840,-86.3762
4841,-86.3762
4842,-86.3763
4843,-86.3763
4844,-86.3763
4845,-86.3764
4846,-86.3764
4847,-86.3764
4848,-86.3765
4849,-86.3765
4850,-86.3765
4851,-86.3766
4852,-86.3766
4853,-86.3766
4854,-86.3767
4855,-86.3767
4856,-86.3767
4857,-86.3768
4858,-86.3768
4859,-86.3768
4860,-86.3769
4861,-86.3769
4862,-86.3769
4863,-86.377
4864,-86.377
4865,-86.377
4866,-86.377
4867,-86.3771
4868,-86.3771
4869,-86.3771
4870,-86.3772
4871,-86.3772
4872,-86.3772
4873,-86.3773
4874,-86.3773
4875,-86.3773
4876,-86.3773
4877,-86.3774
4878,-86.3774
4879,-86.3774
4880,-86.3775
4881,-86.3775
4882,-86.3775
4883,-86.3775
4884,-86.3776
4885,-86.3776
4886,-86.3776
4887,-86.3776
4888,-86.3777
4889,-86.3777
4890,-86.3777
4891,-86.3778
4892,-86.3778
4893,-86.3778
4894,-86.3778
4895,-86.3779
4896,-86.3779
4897,-86.3779
4898,-86.3779
4899,-86.378
4900,-86.378
4901,-86.378
4902,-86.378
4903,-86.3781
4904,-86.3781
4905,-86.3781
4906,-86.3781
4907,-86.3782
4908,-86.3782
4909,-86.3782
4910,-86.3782
4911,-86.3783
4912,-86.3783
4913,-86.3783
4914,-86.3783
4915,-86.3783
4916,-86.3784
4917,-86.3784
4918,-86.3784
4919,-86.3784
4920,-86.3785
4921,-86.3785
